px,py,pz,vx,vy,vz,q1,q2,q3,q4,GPS_px,GPS_py,GPS_pz,IMU_vx,IMU_vy,IMU_vz,drone_id,time
0.05,-0.03,0.02,0.5,-0.3,0.2,1,0,0,0,0.033346797,-0.020528066,-0.009445314,0.531143843,-0.274530308,0.186188547,1,0
0.100052376,-0.059974859,0.040025141,0.500523764,-0.299748592,0.20025141,0.999999991,0.0001134,6.55E-05,0,0.101555479,-0.0265786,0.003203229,0.498219026,-0.294176132,0.20988661,1,0.1
0.150157123,-0.089924579,0.060075422,0.50104747,-0.299497201,0.200502809,0.999999966,0.000226801,0.000130943,0,0.170237986,-0.136060308,0.105295211,0.514173492,-0.285047028,0.157356994,1,0.2
0.20031423,-0.119849164,0.080150841,0.501571061,-0.299245846,0.200754189,0.999999923,0.000340201,0.000196415,0,0.28252155,-0.185050364,0.074390713,0.476080776,-0.309968564,0.20923708,1,0.3
0.250523678,-0.149748618,0.100251395,0.50209448,-0.298994543,0.201005539,0.999999863,0.000453601,0.000261887,0,0.287610733,-0.170593713,0.03151479,0.504293865,-0.311833464,0.234259446,1,0.4
0.300785445,-0.179622949,0.12037708,0.50261767,-0.298743312,0.201256849,0.999999786,0.000567001,0.000327358,0,0.282036686,-0.091416231,0.103306532,0.469775238,-0.310742782,0.201426972,1,0.5
0.351099502,-0.209472166,0.140527891,0.503140571,-0.298492168,0.20150811,0.999999691,0.000680401,0.00039283,0,0.431670854,-0.212535013,0.136707232,0.517713514,-0.283743317,0.205380741,1,0.6
0.401465815,-0.239296279,0.160703822,0.503663129,-0.298241131,0.201759311,0.99999958,0.000793802,0.000458302,0,0.419426525,-0.202657443,0.106384199,0.519438245,-0.282381528,0.186207502,1,0.7
0.451884343,-0.269095301,0.180904866,0.504185284,-0.297990217,0.202010442,0.999999451,0.000907202,0.000523773,0,0.486205825,-0.285886125,0.240129326,0.47091155,-0.338424772,0.182124793,1,0.8
0.502355041,-0.298869245,0.201131015,0.50470698,-0.297739444,0.202261494,0.999999306,0.001020602,0.000589245,0,0.535223131,-0.319997918,0.183791471,0.483625535,-0.320237766,0.18420404,1,0.9
0.552877857,-0.328618128,0.221382261,0.50522816,-0.29748883,0.202512457,0.999999143,0.001134002,0.000654717,0,0.462994485,-0.253213428,0.227140321,0.534123204,-0.268336509,0.222334179,1,1
0.603452733,-0.358341967,0.241658593,0.505748765,-0.297238392,0.202763321,0.999998963,0.001247402,0.000720188,0,0.594567958,-0.365946958,0.236727787,0.504176045,-0.310978202,0.166301624,1,1.1
0.654079607,-0.388040782,0.261960001,0.50626874,-0.296988148,0.203014075,0.999998765,0.001360803,0.00078566,0,0.642602336,-0.406253326,0.326210712,0.512257078,-0.28050625,0.207189097,1,1.2
0.70475841,-0.417714594,0.282286472,0.506788027,-0.296738116,0.20326471,0.999998551,0.001474203,0.000851131,0,0.691106033,-0.336238503,0.250939565,0.489148459,-0.307441212,0.186535779,1,1.3
0.755489067,-0.447363425,0.302637993,0.507306569,-0.296488312,0.203515217,0.99999832,0.001587603,0.000916603,0,0.773754656,-0.413753658,0.329636114,0.523023889,-0.246698745,0.219034758,1,1.4
0.806271498,-0.476987301,0.323014552,0.50782431,-0.296238756,0.203765584,0.999998071,0.001701003,0.000982074,0,0.840877169,-0.527600124,0.361770838,0.49911161,-0.295486806,0.212689393,1,1.5
0.857105617,-0.506586247,0.343416132,0.508341192,-0.295989463,0.204015803,0.999997805,0.001814403,0.001047546,0,0.879692827,-0.606542074,0.403504506,0.514402399,-0.287017393,0.182231133,1,1.6
0.907991333,-0.536160292,0.363842718,0.508857158,-0.295740453,0.204265863,0.999997522,0.001927803,0.001113017,0,0.924264362,-0.601901363,0.404041567,0.50575328,-0.307399318,0.2383377,1,1.7
0.958928548,-0.565709466,0.384294294,0.509372153,-0.295491741,0.204515754,0.999997222,0.002041203,0.001178489,0,1.003525542,-0.573177157,0.416950718,0.533686824,-0.27347811,0.197839712,1,1.8
1.00991716,-0.595233801,0.40477084,0.509886119,-0.295243346,0.204765467,0.999996905,0.002154603,0.00124396,0,0.984486076,-0.64326697,0.420300578,0.500133256,-0.29376409,0.205980773,1,1.9
1.06095706,-0.624733329,0.42527234,0.510399,-0.294995285,0.205014992,0.999996571,0.002268003,0.001309432,0,1.107147302,-0.528904449,0.450276632,0.508929969,-0.280585707,0.190061363,1,2
1.112048134,-0.654208087,0.445798771,0.51091074,-0.294747576,0.205264319,0.999996219,0.002381402,0.001374903,0,1.101843865,-0.677927801,0.410481462,0.498201867,-0.289299431,0.175430868,1,2.1
1.163190263,-0.683658111,0.466350115,0.511421283,-0.294500235,0.205513438,0.999995851,0.002494802,0.001440375,0,1.168849049,-0.661726872,0.389418425,0.519677055,-0.302321946,0.201697188,1,2.2
1.21438332,-0.713083439,0.486926349,0.511930573,-0.294253281,0.205762339,0.999995465,0.002608202,0.001505846,0,1.223833562,-0.800392096,0.518040643,0.489823254,-0.303166621,0.197780978,1,2.3
1.265627175,-0.742484112,0.50752745,0.512438553,-0.29400673,0.206011012,0.999995062,0.002721602,0.001571318,0,1.241953234,-0.766997489,0.484673475,0.496139813,-0.325145275,0.205056013,1,2.4
1.316921692,-0.771860172,0.528153395,0.512945168,-0.2937606,0.206259448,0.999994642,0.002835001,0.001636789,0,1.369854279,-0.821053074,0.477641696,0.54510009,-0.277389222,0.248199266,1,2.5
1.368266728,-0.801211662,0.548804159,0.513450363,-0.293514908,0.206507636,0.999994205,0.002948401,0.00170226,0,1.253779977,-0.773530177,0.578918841,0.484036496,-0.281598189,0.234677169,1,2.6
1.419662136,-0.83053863,0.569479716,0.513954082,-0.293269672,0.206755568,0.99999375,0.003061801,0.001767731,0,1.401698706,-0.844630858,0.654759887,0.569755157,-0.311737381,0.207512088,1,2.7
1.471107763,-0.85984112,0.590180039,0.51445627,-0.293024909,0.207003233,0.999993279,0.0031752,0.001833203,0,1.485585772,-0.836089635,0.587521567,0.499332732,-0.287133761,0.231161292,1,2.8
1.522603451,-0.889119184,0.610905101,0.514956871,-0.292780635,0.207250621,0.99999279,0.0032886,0.001898674,0,1.626008273,-0.893188099,0.564102597,0.518730216,-0.273786444,0.21406471,1,2.9
1.574149034,-0.918372871,0.631654873,0.515455831,-0.292536868,0.207497722,0.999992284,0.003401999,0.001964145,0,1.589598691,-0.906284399,0.627380735,0.538883191,-0.252754486,0.144207187,1,3
1.625744343,-0.947602233,0.652429326,0.515953095,-0.292293626,0.207744527,0.999991761,0.003515398,0.002029616,0,1.611758648,-0.933169946,0.68586037,0.504226942,-0.269468622,0.238788103,1,3.1
1.677389204,-0.976807326,0.673228429,0.516448608,-0.292050924,0.207991027,0.999991221,0.003628798,0.002095087,0,1.634110532,-0.909983557,0.592492125,0.542386264,-0.299185925,0.241743655,1,3.2
1.729083436,-1.005988204,0.69405215,0.516942317,-0.291808781,0.208237211,0.999990664,0.003742197,0.002160558,0,1.683868747,-0.876074489,0.781710482,0.517094611,-0.32445856,0.217763893,1,3.3
1.780826852,-1.035144925,0.714900457,0.517434166,-0.291567214,0.208483069,0.99999009,0.003855596,0.002226029,0,1.758532606,-0.985635425,0.702314942,0.535203851,-0.329367863,0.209699937,1,3.4
1.832619262,-1.064277549,0.735773316,0.517924102,-0.291326238,0.208728592,0.999989498,0.003968995,0.0022915,0,1.860327447,-1.117017667,0.791660227,0.511103811,-0.292890286,0.241300672,1,3.5
1.88446047,-1.093386136,0.756670693,0.518412071,-0.291085872,0.20897377,0.999988889,0.004082394,0.002356971,0,1.910155506,-1.107434158,0.672491687,0.516061264,-0.279205474,0.22846246,1,3.6
1.936350272,-1.122470749,0.777592552,0.51889802,-0.290846132,0.209218594,0.999988263,0.004195793,0.002422442,0,1.866445418,-1.15020357,0.71548738,0.506162774,-0.278007532,0.251012228,1,3.7
1.988288461,-1.151531453,0.798538858,0.519381895,-0.290607034,0.209463054,0.99998762,0.004309192,0.002487913,0,1.970580617,-1.095667889,0.820080225,0.500495597,-0.314856953,0.203959239,1,3.8
2.040274825,-1.180568313,0.819509572,0.519863643,-0.290368596,0.20970714,0.99998696,0.004422591,0.002553384,0,2.027307606,-1.176608092,0.888758838,0.516581834,-0.285440629,0.201575603,1,3.9
2.092309147,-1.209581396,0.840504656,0.520343212,-0.290130835,0.209950842,0.999986283,0.00453599,0.002618855,0,2.089795805,-1.25165075,0.891645249,0.535086363,-0.296581538,0.23630009,1,4
2.144391201,-1.238570773,0.861524071,0.520820548,-0.289893767,0.210194152,0.999985589,0.004649388,0.002684326,0,2.2293213,-1.297102697,0.928046175,0.505630489,-0.28744328,0.223031378,1,4.1
2.196520761,-1.267536514,0.882567777,0.521295599,-0.289657408,0.210437058,0.999984877,0.004762787,0.002749796,0,2.204905681,-1.339137636,0.953012001,0.510714943,-0.273729994,0.211139319,1,4.2
2.248697593,-1.296478691,0.903635732,0.521768314,-0.289421776,0.210679552,0.999984148,0.004876185,0.002815267,0,2.21326497,-1.293194191,0.881394819,0.524366934,-0.282406354,0.233314905,1,4.3
2.300921457,-1.32539738,0.924727895,0.52223864,-0.289186887,0.210921625,0.999983403,0.004989584,0.002880738,0,2.269205018,-1.407102194,0.919077407,0.522275979,-0.291885073,0.208130625,1,4.4
2.353192109,-1.354292656,0.945844221,0.522706525,-0.288952757,0.211163266,0.99998264,0.005102982,0.002946208,0,2.375184612,-1.351637214,0.884392789,0.536317273,-0.29414249,0.228890123,1,4.5
2.405509301,-1.383164596,0.966984668,0.523171919,-0.288719403,0.211404466,0.999981859,0.00521638,0.003011679,0,2.317916309,-1.373191344,0.987916968,0.541307821,-0.285518105,0.211026711,1,4.6
2.457872778,-1.41201328,0.988149189,0.52363477,-0.288486842,0.211645215,0.999981062,0.005329779,0.003077149,0,2.394226125,-1.566308954,0.988587494,0.518270701,-0.267528308,0.237464188,1,4.7
2.510282281,-1.440838789,1.00933774,0.524095027,-0.288255088,0.211885504,0.999980248,0.005443177,0.00314262,0,2.58560811,-1.340462067,0.961388737,0.512658236,-0.28243425,0.244230345,1,4.8
2.562737545,-1.469641205,1.030550272,0.524552641,-0.28802416,0.212125324,0.999979416,0.005556575,0.00320809,0,2.559090042,-1.45341615,0.949221546,0.511837885,-0.275380617,0.18782729,1,4.9
2.615238301,-1.498420612,1.051786738,0.52500756,-0.287794073,0.212364665,0.999978567,0.005669973,0.00327356,0,2.602488291,-1.511740553,1.0900158,0.477252633,-0.280593321,0.227001976,1,5
2.667784274,-1.527177096,1.07304709,0.525459735,-0.287564843,0.212603517,0.999977702,0.00578337,0.00333903,0,2.702437184,-1.575158689,1.078091657,0.524970985,-0.251786667,0.191025037,1,5.1
2.720375186,-1.555910745,1.094331277,0.525909116,-0.287336486,0.212841872,0.999976818,0.005896768,0.003404501,0,2.730260158,-1.602190718,1.003822894,0.546834596,-0.300684521,0.189117681,1,5.2
2.773010751,-1.584621647,1.115639249,0.526355654,-0.287109019,0.213079719,0.999975918,0.006010166,0.003469971,0,2.776723368,-1.577044662,1.130460406,0.532421161,-0.262645751,0.192022552,1,5.3
2.825690681,-1.613309893,1.136970954,0.5267993,-0.286882457,0.213317049,0.999975001,0.006123563,0.003535441,0,2.789637696,-1.615120058,1.06213878,0.509156962,-0.2673849,0.198372232,1,5.4
2.878414682,-1.641975574,1.158326339,0.527240005,-0.286656816,0.213553853,0.999974067,0.00623696,0.003600911,0,2.919958592,-1.675018615,1.153002469,0.486544655,-0.273443933,0.226306129,1,5.5
2.931182454,-1.670618786,1.179705352,0.52767772,-0.286432113,0.213790122,0.999973115,0.006350358,0.003666381,0,2.839351634,-1.700396096,1.129593729,0.526811879,-0.290320961,0.19527774,1,5.6
2.983993694,-1.699239622,1.201107936,0.528112399,-0.286208362,0.214025846,0.999972146,0.006463755,0.003731851,0,3.017605809,-1.745055897,1.180578656,0.488582011,-0.286631302,0.194093595,1,5.7
3.036848093,-1.72783818,1.222534038,0.528543993,-0.28598558,0.214261016,0.99997116,0.006577152,0.00379732,0,3.094953881,-1.713820499,1.23681472,0.518754319,-0.279015382,0.232923583,1,5.8
3.089745338,-1.756414558,1.2439836,0.528972455,-0.285763782,0.214495623,0.999970157,0.006690549,0.00386279,0,3.164627618,-1.652656636,1.281512672,0.554838749,-0.280842651,0.214587091,1,5.9
3.142685112,-1.784968856,1.265456566,0.529397737,-0.285542984,0.214729657,0.999969137,0.006803946,0.00392826,0,3.21396171,-1.749592505,1.233703637,0.537943715,-0.282722058,0.197311692,1,6
3.195667091,-1.813501176,1.286952877,0.529819793,-0.285323201,0.214963109,0.9999681,0.006917342,0.003993729,0,3.100752494,-1.765267262,1.321744975,0.529815689,-0.277437458,0.178268041,1,6.1
3.248690949,-1.842011621,1.308472474,0.530238577,-0.285104449,0.21519597,0.999967045,0.007030739,0.004059199,0,3.173423114,-1.966021421,1.27232139,0.55933319,-0.297436072,0.156258861,1,6.2
3.301756353,-1.870500296,1.330015297,0.530654043,-0.284886743,0.215428231,0.999965974,0.007144135,0.004124668,0,3.278094067,-1.89678486,1.433248045,0.528068132,-0.273282809,0.207976502,1,6.3
3.354862968,-1.898967305,1.351581285,0.531066145,-0.284670098,0.215659882,0.999964885,0.007257532,0.004190138,0,3.321891926,-1.881295966,1.393262928,0.570859901,-0.272007799,0.168589502,1,6.4
3.408010452,-1.927412758,1.373170377,0.531474838,-0.284454531,0.215890915,0.999963779,0.007370928,0.004255607,0,3.370646262,-1.936984587,1.334044445,0.507104701,-0.304424343,0.184151292,1,6.5
3.461198459,-1.955836764,1.394782509,0.531880077,-0.284240054,0.21612132,0.999962656,0.007484324,0.004321076,0,3.483876735,-2.016015894,1.359165992,0.530892709,-0.324695702,0.211449293,1,6.6
3.514426641,-1.984239432,1.416417617,0.532281818,-0.284026685,0.216351087,0.999961516,0.00759772,0.004386546,0,3.500172661,-1.969002915,1.382255491,0.52635688,-0.264856223,0.253076461,1,6.7
3.567694643,-2.012620876,1.438075638,0.532680016,-0.283814438,0.216580209,0.999960358,0.007711116,0.004452015,0,3.554983777,-2.096000975,1.371028441,0.533885931,-0.28501191,0.190920772,1,6.8
3.621002106,-2.040981209,1.459756506,0.533074629,-0.283603327,0.216808676,0.999959184,0.007824512,0.004517484,0,3.63689481,-2.032494135,1.382818009,0.574169871,-0.241184358,0.200861878,1,6.9
3.674348667,-2.069320546,1.481460154,0.533465612,-0.283393368,0.217036479,0.999957992,0.007937907,0.004582953,0,3.672327184,-1.99793503,1.500138526,0.527606098,-0.279040512,0.229419108,1,7
3.727733959,-2.097639003,1.503186515,0.533852922,-0.283184575,0.217263609,0.999956783,0.008051302,0.004648422,0,3.674565959,-2.110474096,1.514286676,0.532937805,-0.310524053,0.243763126,1,7.1
3.781157611,-2.125936699,1.524935521,0.534236518,-0.282976963,0.217490057,0.999955557,0.008164698,0.00471389,0,3.785316145,-2.110463761,1.474490524,0.530859314,-0.282799127,0.245022071,1,7.2
3.834619246,-2.154213754,1.546707102,0.534616357,-0.282770546,0.217715814,0.999954314,0.008278093,0.004779359,0,3.73435453,-2.139815832,1.594608939,0.52420429,-0.275292023,0.225425029,1,7.3
3.888118486,-2.182470288,1.568501189,0.534992397,-0.28256534,0.217940872,0.999953054,0.008391488,0.004844828,0,3.858250736,-2.290588659,1.504588553,0.548506207,-0.283988017,0.217960862,1,7.4
3.941654946,-2.210706424,1.590317711,0.535364597,-0.282361358,0.21816522,0.999951777,0.008504883,0.004910296,0,3.948250693,-2.234600833,1.558015224,0.571131839,-0.275819409,0.197037414,1,7.5
3.995228238,-2.238922285,1.612156596,0.535732917,-0.282158615,0.218388851,0.999950482,0.008618278,0.004975765,0,4.011226828,-2.283510279,1.600568995,0.549439574,-0.299279654,0.225378492,1,7.6
4.048837969,-2.267117998,1.634017772,0.536097315,-0.281957124,0.218611755,0.999949171,0.008731672,0.005041233,0,4.055922435,-2.282284164,1.666922812,0.532803174,-0.302674677,0.225945629,1,7.7
4.102483744,-2.295293688,1.655901164,0.536457752,-0.281756901,0.218833924,0.999947842,0.008845067,0.005106702,0,3.955011136,-2.277288851,1.573088335,0.518691076,-0.284007879,0.173551991,1,7.8
4.156165163,-2.323449484,1.677806699,0.536814189,-0.28155796,0.219055349,0.999946496,0.008958461,0.00517217,0,4.15333484,-2.361093843,1.73800993,0.535368811,-0.295980994,0.263061232,1,7.9
4.209881822,-2.351585515,1.699734301,0.537166586,-0.281360313,0.219276022,0.999945133,0.009071855,0.005237638,0,4.247922863,-2.344920429,1.717795721,0.536443898,-0.294396706,0.204415797,1,8
4.263633312,-2.379701913,1.721683895,0.537514904,-0.281163975,0.219495933,0.999943753,0.009185249,0.005303106,0,4.285729724,-2.32028234,1.679258929,0.564963726,-0.29968503,0.204114449,1,8.1
4.317419223,-2.407798809,1.743655402,0.537859106,-0.280968961,0.219715073,0.999942355,0.009298643,0.005368574,0,4.300055307,-2.408652991,1.762734121,0.548098016,-0.2910581,0.19093086,1,8.2
4.371239138,-2.435876337,1.765648745,0.538199153,-0.280775282,0.219933435,0.999940941,0.009412036,0.005434042,0,4.374175487,-2.419217462,1.680497653,0.526822871,-0.315020195,0.212842876,1,8.3
4.425092639,-2.463934632,1.787663846,0.538535009,-0.280582954,0.220151009,0.999939509,0.00952543,0.005499509,0,4.532272682,-2.522744404,1.72964364,0.530361222,-0.273489138,0.233972325,1,8.4
4.478979302,-2.491973831,1.809700625,0.538866636,-0.28039199,0.220367788,0.99993806,0.009638823,0.005564977,0,4.482893979,-2.486464045,1.82925502,0.541112287,-0.272778093,0.230984139,1,8.5
4.532898702,-2.519994072,1.831759001,0.539193998,-0.280202403,0.220583761,0.999936594,0.009752216,0.005630445,0,4.49173023,-2.553670696,1.816144361,0.553822968,-0.25919626,0.209547421,1,8.6
4.586850408,-2.547995492,1.853838893,0.539517059,-0.280014206,0.220798922,0.999935111,0.009865609,0.005695912,0,4.661111868,-2.560139333,1.932354185,0.534735848,-0.264757151,0.20248116,1,8.7
4.640833986,-2.575978234,1.875940219,0.539835783,-0.279827413,0.221013261,0.999933611,0.009979002,0.00576138,0,4.606174212,-2.564897074,1.9424971,0.54127026,-0.25715775,0.213278742,1,8.8
4.694849,-2.603942437,1.898062896,0.540150136,-0.279642036,0.221226769,0.999932093,0.010092395,0.005826847,0,4.645345104,-2.657337356,1.883435662,0.539587602,-0.277973073,0.227740505,1,8.9
4.748895008,-2.631888246,1.92020684,0.540460084,-0.279458089,0.22143944,0.999930559,0.010205787,0.005892314,0,4.728841786,-2.614211463,1.969455872,0.558819958,-0.308437438,0.19327499,1,9
4.802971567,-2.659815805,1.942371967,0.540765591,-0.279275585,0.221651263,0.999929007,0.010319179,0.005957781,0,4.836913069,-2.70596334,1.874724198,0.534348846,-0.318615138,0.187073289,1,9.1
4.85707823,-2.687725258,1.96455819,0.541066625,-0.279094537,0.221862231,0.999927438,0.010432572,0.006023248,0,4.893792775,-2.700485248,1.963594587,0.540082489,-0.295815545,0.228282935,1,9.2
4.911214545,-2.715616754,1.986765423,0.541363153,-0.278914956,0.222072335,0.999925852,0.010545964,0.006088715,0,4.892781421,-2.658798725,2.034679675,0.568576023,-0.254025478,0.195997824,1,9.3
4.96538006,-2.74349044,2.00899358,0.541655142,-0.278736856,0.222281567,0.999924249,0.010659355,0.006154182,0,4.919219798,-2.853728368,2.047805246,0.573038901,-0.262738048,0.191998225,1,9.4
5.019574315,-2.771346465,2.031242572,0.54194256,-0.27856025,0.222489919,0.999922629,0.010772747,0.006219648,0,5.02420161,-2.75705053,2.063922036,0.561543393,-0.279090172,0.216180144,1,9.5
5.073796853,-2.79918498,2.05351231,0.542225375,-0.278385149,0.222697383,0.999920992,0.010886138,0.006285115,0,5.063204476,-2.807105089,2.135680004,0.49458006,-0.29469384,0.216517673,1,9.6
5.128047209,-2.827006136,2.075802705,0.542503556,-0.278211567,0.22290395,0.999919337,0.010999529,0.006350581,0,5.114520247,-2.955508777,2.024520825,0.579526095,-0.28597956,0.226118891,1,9.7
5.182324916,-2.854810088,2.098113666,0.542777074,-0.278039514,0.223109612,0.999917665,0.011112921,0.006416048,0,5.17471485,-2.874676151,2.092106499,0.543598205,-0.298528487,0.225984201,1,9.8
5.236629506,-2.882596988,2.120445103,0.543045897,-0.277869004,0.223314361,0.999915976,0.011226311,0.006481514,0,5.242612302,-2.874693688,2.103336877,0.512112236,-0.290697371,0.241775613,1,9.9
5.290960505,-2.910366993,2.142796921,0.543309997,-0.277700049,0.223518189,0.99991427,0.011339702,0.00654698,0,5.289788495,-2.859960883,2.141340577,0.541920834,-0.257470236,0.260528459,1,10
5.34531744,-2.938120259,2.16516903,0.543569344,-0.277532659,0.223721089,0.999912547,0.011453092,0.006612446,0,5.333157813,-2.898242304,2.119447036,0.536976598,-0.292288411,0.225375783,1,10.1
5.399699831,-2.965856944,2.187561335,0.54382391,-0.277366847,0.223923051,0.999910807,0.011566483,0.006677912,0,5.427873468,-2.907279436,2.221842202,0.554982052,-0.26376732,0.250012626,1,10.2
5.454107198,-2.993577206,2.209973742,0.544073668,-0.277202625,0.224124067,0.99990905,0.011679873,0.006743378,0,5.497831191,-3.008471824,2.130632045,0.5221872,-0.266824814,0.233445179,1,10.3
5.508539056,-3.021281206,2.232406155,0.544318588,-0.277040004,0.224324131,0.999907275,0.011793263,0.006808843,0,5.496730387,-3.012707659,2.281542653,0.538225196,-0.244938263,0.219026863,1,10.4
5.562994921,-3.048969106,2.254858479,0.544558646,-0.276878995,0.224523234,0.999905483,0.011906652,0.006874309,0,5.557087631,-3.025650702,2.309606313,0.556715518,-0.315511542,0.230134599,1,10.5
5.617474302,-3.076641067,2.277330616,0.544793814,-0.27671961,0.224721369,0.999903674,0.012020042,0.006939774,0,5.617372496,-3.028756107,2.294778201,0.540975922,-0.309134684,0.23219006,1,10.6
5.671976709,-3.104297253,2.299822468,0.545024066,-0.27656186,0.224918526,0.999901848,0.012133431,0.00700524,0,5.720311341,-3.11294759,2.333344984,0.530842946,-0.257904354,0.169698912,1,10.7
5.726501647,-3.131937828,2.322333938,0.545249378,-0.276405756,0.2251147,0.999900005,0.01224682,0.007070705,0,5.675550856,-3.119606803,2.357644294,0.538975944,-0.236010336,0.228886669,1,10.8
5.781048619,-3.159562959,2.344864926,0.545469724,-0.276251309,0.225309881,0.999898145,0.012360209,0.00713617,0,5.733631791,-3.321550379,2.341876375,0.551448078,-0.266043325,0.222156886,1,10.9
5.835617127,-3.187172812,2.367415332,0.545685081,-0.27609853,0.225504062,0.999896268,0.012473597,0.007201635,0,5.827171941,-3.20917048,2.303278474,0.578182889,-0.291104547,0.206768807,1,11
5.89020667,-3.214767555,2.389985056,0.545895424,-0.27594743,0.225697236,0.999894373,0.012586986,0.0072671,0,5.874491705,-3.2485734,2.435189929,0.561132581,-0.276094053,0.228021386,1,11.1
5.944816743,-3.242347357,2.412573995,0.546100732,-0.275798019,0.225889394,0.999892461,0.012700374,0.007332564,0,5.920737569,-3.268627771,2.408526678,0.51099192,-0.276093357,0.277535359,1,11.2
5.999446841,-3.269912388,2.435182048,0.54630098,-0.275650307,0.22608053,0.999890532,0.012813762,0.007398029,0,6.103140906,-3.204780737,2.324746619,0.516454684,-0.271615443,0.206479595,1,11.3
6.054096456,-3.297462818,2.457809112,0.546496148,-0.275504306,0.226270635,0.999888586,0.01292715,0.007463493,0,6.02781395,-3.301396545,2.483956079,0.549146437,-0.269773463,0.196129206,1,11.4
6.108765077,-3.324998821,2.480455082,0.546686213,-0.275360025,0.226459703,0.999886623,0.013040537,0.007528958,0,6.070744206,-3.405692354,2.51227285,0.563417959,-0.298951814,0.230022875,1,11.5
6.163452192,-3.352520568,2.503119855,0.546871155,-0.275217474,0.226647725,0.999884643,0.013153924,0.007594422,0,6.114801726,-3.218129987,2.468888253,0.55205442,-0.258353399,0.231354616,1,11.6
6.218157288,-3.380028235,2.525803324,0.547050954,-0.275076664,0.226834695,0.999882645,0.013267311,0.007659886,0,6.320302527,-3.442484173,2.483744678,0.534142295,-0.25339359,0.206488097,1,11.7
6.272879847,-3.407521995,2.548505385,0.54722559,-0.274937604,0.227020605,0.999880631,0.013380698,0.00772535,0,6.251646185,-3.371257553,2.583402519,0.538477866,-0.24375578,0.238239695,1,11.8
6.327619351,-3.435002026,2.571225929,0.547395043,-0.274800305,0.227205447,0.999878599,0.013494085,0.007790814,0,6.338611376,-3.424962206,2.530299426,0.566363109,-0.303092688,0.214394574,1,11.9
6.382375281,-3.462468503,2.593964851,0.547559296,-0.274664775,0.227389214,0.99987655,0.013607471,0.007856277,0,6.399157916,-3.509307871,2.544754124,0.510534997,-0.287474048,0.214906837,1,12
6.437147114,-3.489921606,2.616722041,0.54771833,-0.274531025,0.2275719,0.999874484,0.013720857,0.007921741,0,6.449727285,-3.455513823,2.623287726,0.534267678,-0.279096459,0.259320798,1,12.1
6.491934326,-3.517361512,2.63949739,0.547872127,-0.274399063,0.227753496,0.999872401,0.013834243,0.007987204,0,6.565336276,-3.511396688,2.682943982,0.549813603,-0.299076948,0.241286225,1,12.2
6.546736394,-3.544788402,2.66229079,0.548020671,-0.274268899,0.227933996,0.999870301,0.013947629,0.008052667,0,6.59041001,-3.524682792,2.603046406,0.545021997,-0.271884352,0.200950257,1,12.3
6.601552788,-3.572202456,2.685102129,0.548163946,-0.274140542,0.228113392,0.999868183,0.014061014,0.00811813,0,6.505166949,-3.559657838,2.667210448,0.544580458,-0.260281799,0.230886444,1,12.4
6.656382982,-3.599603856,2.707931297,0.548301935,-0.274014002,0.228291678,0.999866049,0.0141744,0.008183593,0,6.616461983,-3.648866597,2.66500902,0.564226359,-0.230451346,0.215511337,1,12.5
6.711226444,-3.626992785,2.730778181,0.548434624,-0.273889286,0.228468846,0.999863897,0.014287785,0.008249056,0,6.634329428,-3.609267847,2.711018195,0.526825444,-0.278826155,0.208506694,1,12.6
6.766082644,-3.654369425,2.75364267,0.548561998,-0.273766404,0.228644889,0.999861728,0.014401169,0.008314519,0,6.780912165,-3.589104341,2.771707429,0.555362639,-0.251212184,0.214927848,1,12.7
6.820951048,-3.681733962,2.77652465,0.548684043,-0.273645365,0.228819801,0.999859542,0.014514554,0.008379982,0,6.850622099,-3.65926416,2.711254088,0.549086118,-0.27862244,0.244195546,1,12.8
6.875831123,-3.709086579,2.799424008,0.548800746,-0.273526176,0.228993574,0.999857339,0.014627938,0.008445444,0,6.850212346,-3.728907746,2.813897403,0.550825926,-0.279869168,0.231043586,1,12.9
6.930722332,-3.736427464,2.822340628,0.548912094,-0.273408847,0.229166202,0.999855118,0.014741322,0.008510906,0,6.873661757,-3.814464523,2.865028041,0.574732746,-0.253108495,0.255142301,1,13
6.98562414,-3.763756803,2.845274396,0.549018074,-0.273293385,0.229337677,0.999852881,0.014854706,0.008576368,0,6.965392192,-3.813151082,2.813895311,0.570645122,-0.273455188,0.208725302,1,13.1
7.040536007,-3.791074783,2.868225195,0.549118676,-0.273179799,0.229507994,0.999850626,0.014968089,0.00864183,0,6.986618308,-3.909745922,2.927347546,0.5456454,-0.310707755,0.222937628,1,13.2
7.095457396,-3.818381592,2.89119291,0.549213887,-0.273068096,0.229677145,0.999848355,0.015081472,0.008707292,0,7.144864911,-3.883634949,2.870945022,0.562644473,-0.300968424,0.247111684,1,13.3
7.150387766,-3.845677421,2.914177422,0.549303698,-0.272958285,0.229845124,0.999846066,0.015194855,0.008772754,0,7.175844192,-3.851758809,2.888294725,0.515461736,-0.290194758,0.19711493,1,13.4
7.205326576,-3.872962458,2.937178614,0.549388099,-0.272850373,0.230011923,0.99984376,0.015308238,0.008838215,0,7.099493923,-3.914389678,2.962448561,0.524743817,-0.272812785,0.241708721,1,13.5
7.260273284,-3.900236895,2.960196368,0.54946708,-0.272744368,0.230177537,0.999841437,0.01542162,0.008903677,0,7.242888533,-3.870256929,2.996986934,0.561329909,-0.25564178,0.196408231,1,13.6
